,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,130745.09904906816,294.6184657045811,250.88477898740837,62.24285038678175,32.25384945220568,130155.26508552885,487.1836776768042,270.6582283920767,104.22692967640637,51.82950119272867,130892.85582209867,297.6214877086696,288.4116109958376,69.56790792997668,30.043107671906473,134081.1659050387,129.8306592098183,107.13985277478878,39.793033560787926,19.508948552624773,146632.53125986172,202.1487678179193,107.93492447506809,92.44225366614103,55.15068581125502,129741.0283514477,197.7068047913526,142.09623315545437,55.98916736673459,30.881765742403182,138034.21822262995,106.4226862693596,206.99741487110384,61.90007128773219,26.138140772669637,139150.6088934378,190.71977789831834,368.5446489587116,69.75957348471292,35.26195897303801,140522.97130759983,125.57685107452276,212.21015150574766,47.58106822817255,23.885804979648547,130890.16682541,689.4933219018274,533.1099796579967,170.010931041257,82.20214844762613,145378.16004700994,282.57165572376914,405.51165727855414,124.28731000641129,67.8843292136076,148747.4077492481,231.90263156787654,318.246190470722,65.07838838488317,27.579664120561425,150440.49847598377,561.6591309694992,603.6913994425955,173.18301188939233,68.0317516285564,150236.3695504577,355.0257880738608,440.43552167819314,91.04434784061114,36.36013240157134
1,131599.0744124631,189.34942236304227,154.97585470933305,69.44737516621757,33.80836640899987,132405.0660909288,465.6537135413115,290.88539279486366,117.86865257305115,59.61732990746085,130872.96623417265,155.02509153917092,210.01729620287787,67.54538384303105,38.0915508572729,134407.26612192855,77.34366425086303,46.656662710739496,37.29736273238612,16.82276032486705,146818.43989628414,161.13374850047302,76.12033871666799,102.46557058621724,46.00616647165585,129247.50139009015,114.74792617653142,111.53623787602676,49.89915183170686,31.16426825112958,137771.17242091286,65.6032543643368,180.5696470412475,67.07736919780083,28.13767224640329,138912.42426953712,167.92370663990488,254.23602300648395,87.22207577243947,36.27886322547384,140343.18596868138,109.64508762479608,148.07021333312264,39.782059361678414,21.011313354577965,130436.06720140533,453.36696452615865,479.3336873425069,120.81115627002542,57.88796827467046,146168.60313068342,471.9937359129384,388.5797133778723,163.6200245552407,90.74658120664927,149647.15451646692,278.1749511134451,240.15433270858682,96.09920091419585,47.330910357720754,149455.80695988302,565.4591881939654,528.410760452841,176.2397829177382,75.36264364307421,150120.41489576586,248.79667374148312,325.5430451540487,95.88993702355168,44.010859219330456
2,131949.8694970295,129.05977815958317,101.32113652633923,42.83981703371455,22.089023690273045,131747.16149967653,306.9119632754376,214.5900892555034,107.73125943718031,39.61594753793407,131079.66368494567,144.80394377033195,134.27895682487286,54.14932258220532,31.972121816578056,134285.51545182924,89.5716906951184,59.41402963463229,37.89473304174253,19.16864074969195,147506.00328281426,143.6305492268687,135.57872986932864,113.1435121547895,50.92638457013013,129728.17764473482,90.65541479842884,58.18854280923006,61.465188163196814,23.721313097512954,138377.92263254357,120.29211651410074,83.2621863644427,70.66773590069513,23.557747898007403,139618.0887390577,218.78094798298542,167.22144409288404,88.4277496035292,31.25634278361411,140512.3137839278,147.19329735986156,111.73714677829781,53.61574215382811,24.596499963340158,132343.72518418808,237.7560308988882,317.01990265019396,92.580749229906,44.099105447582716,146738.3021872501,231.28480304075313,190.1329150841892,123.29733327746067,79.6420526898044,150268.87317231376,131.89356761986733,153.7966601248629,59.907233114880846,27.194970458955535,150986.88925488637,468.0465797174104,450.49010498921336,143.85265185548553,61.77667847946802,150669.95045989173,155.2365987092949,215.86676686040238,82.04147287028404,30.67315984626438
3,133437.93085917004,194.99694483097937,125.44017038937898,80.05780047356885,57.02377755993232,132203.80073810954,375.9963297509943,316.42124706097826,124.57339978534924,74.26484780512628,130798.60725071427,92.80841819033935,141.4791970163479,70.370872470233,22.93684694483276,134078.03944828187,43.22490927698196,66.38697053110901,32.78258261364314,17.06616325644001,147219.60346671092,93.9052796735449,107.2209570186735,106.25531495267414,58.38742977656697,129840.31726259414,125.71214167832217,64.62529660505123,57.030191434180864,26.946137357704607,138472.44788467663,119.03387510924101,91.85916344759151,71.90415302101333,22.581396364591157,139574.5692742858,150.53242919737656,119.31564513703906,73.87231581110125,31.86242210116831,140539.76284690184,124.56103173556635,81.72278855156176,43.51160863629852,25.493497532270162,130368.72133173968,608.8489851123014,260.59379949312773,151.51498697822308,78.13437916172666,146275.92150188578,302.8232401006636,186.7481760541102,131.15853093958785,73.96738979497698,152872.4797946065,201.23389550774505,119.08860081868221,80.09291959467389,41.25328052434785,151131.42391295903,564.7037182408365,369.84778846211543,181.25769301336288,52.02792353171121,150560.63634932038,270.84543652721,184.68927525265298,111.98341686949735,29.267838706240905
4,134638.9635416822,130.6527184895008,136.4007541736197,61.3788035790781,24.244302705200514,131593.2665116297,328.27917305774054,213.89002986368666,115.82792558985062,62.186161136507195,130815.498881481,89.26051268978642,176.6595308691892,69.6068949515908,27.524193924015798,133852.89052620647,98.62165333534153,63.53348726063368,26.66174271452372,16.640003457882575,146795.62490531983,212.19244984723684,106.02256572453663,85.62810978797069,53.53731782386475,129399.81914799436,109.28743679622691,38.764609766633626,46.13499335253257,26.494709187888613,138365.914424311,80.2726025144583,79.37620504227364,55.27443473837698,25.996968963381786,139352.6128294115,144.3901261636952,131.41167811836885,94.5046204929006,29.506094951944803,140611.90835653472,105.27504393252937,108.21294018264618,54.73688359182752,22.302159798644222,129272.86012137483,214.13057148462477,181.54298256520875,100.77614160060537,38.58437545314727,145686.90881476816,123.42848894750131,163.43328650794638,118.88545688646315,62.42844423589013,151696.43969111828,229.17072249523127,174.97540577751593,85.4794132515407,38.14051371386195,150608.1245185842,274.03022893509774,281.0191637775562,118.4637570657723,43.89548588970448,150734.76529649014,180.67169343166347,244.85610167624023,92.24445965560378,30.939805975640013
5,133852.55935889157,557.9059470853222,203.61376284046335,122.67444136735169,67.47609848148485,130651.20799839548,455.91318350524887,213.16890998206085,119.46104562110243,56.57599453093712,130699.57173160219,283.09145691293975,107.16760572262237,63.965154987646784,31.383074381152177,134467.50160137797,93.63836499010363,75.09380291248868,47.00144365809735,17.013832513670586,147306.41257532086,146.39360888571798,104.23511095796766,104.17584828632707,61.721657425151335,129857.50893490185,113.7940800490891,87.09787260242146,48.475354142584564,33.45013151787443,137828.47740284618,152.74554009859517,207.9136704211114,51.269119223963976,36.61063652571854,138942.3007716537,224.30457445972348,259.24946529514364,83.3731703431998,40.16200824939249,140408.33906153418,93.96761433471141,119.04124976465435,51.09874954744425,27.733118526875952,127677.31061512625,291.8141426756955,183.5356473157144,110.22374194852141,42.39531772450203,144227.45485766677,289.8104660573653,202.82238311706254,121.83167712665626,71.63559748003328,150058.91424816177,483.7265276492464,230.53131593099783,109.06398590142435,64.26570544347221,148310.19084146622,527.5410841143955,298.1047985403826,141.12897519490573,59.05658009146812,150142.366651466,377.76847801660836,182.45595571812902,85.87432127051098,47.73602301901566
6,131734.04807343442,464.38903541314176,176.93066917942676,72.64042225943406,41.83302610579874,130222.03260468034,355.13159668764206,144.31770454566833,95.53697572268506,35.97804935140217,131503.5151248938,461.099635779762,168.85953373917127,79.74042293281148,42.693388841592586,134301.74060171974,79.24893817960532,58.936635377770884,34.94077158848537,17.52616174295066,147058.21650928026,182.4650036318319,83.84754637321072,97.64458433862268,61.78677058494395,129906.94658576055,177.18076548356385,78.20283838713556,56.86985814331749,35.91535134083261,137864.26412358115,110.49921898148145,80.55974122693951,62.25774621156678,34.38756915217687,139136.65462399166,167.0499418102838,93.80988074585926,78.97178876833645,45.49452632768372,140405.4310843253,130.852874784963,76.59069803172858,56.84645058454819,20.665487351270976,128753.89140839997,235.22263901712688,81.10154994635764,97.5586345198021,50.63826590747144,145870.22118758468,363.11348084492397,111.36441484936722,147.5779639494703,69.87505677267856,149040.04605695073,398.3638469945636,147.5532260133105,86.42047612703351,43.50259926243549,150605.3020478622,510.4291338751899,275.4936020264579,158.45205272699727,83.42505924797246,151605.6990526081,606.3937728520201,247.16803943157464,141.48998888708508,72.02423173781511
7,131570.82490132004,149.60556703044614,143.68755018996788,66.76077740531507,26.294106201346167,131284.40513762896,291.1860874567405,158.87345870537808,95.72015535552096,39.96013931051022,131259.3738162867,225.3797440465206,233.43110957362072,68.05330327383794,29.817400659262617,134308.52710924568,47.46444034888774,56.171332474845244,45.62027704876278,16.083104386149518,147324.83724650592,109.15939584997086,102.99052006657374,102.10607437957943,48.170575536403376,129945.59050053939,124.1801783733811,54.60616741948432,68.30320118027514,24.48700584192031,138329.03217708252,124.97758088456514,121.23661435864284,75.82174905946518,30.465987170389948,139030.90027220754,150.03633543660987,193.81671618658675,106.39518896114984,28.285621275672664,140213.56736327545,96.14949923881369,106.50520548952781,65.4439307320042,24.80522615385138,129672.51504757133,185.05563997251517,263.7798606842922,131.03299756807903,40.2110102475088,145725.98731982004,141.4860676813181,185.4700098617019,129.7714929831201,66.19022625153089,149336.08187683905,120.81633356041087,142.4885532845357,79.56835790812588,32.883106993002905,149615.4788183268,296.5991997365168,241.94466029624738,142.29507302396462,41.27941930908166,150866.46193060468,299.24822759934193,276.35401008021086,113.33694809995971,48.053436460091426
8,132284.9059142163,322.4646428877765,132.75093711479067,74.33273703868792,43.40463287446274,130063.75212153741,281.83483748625366,115.30519045278339,99.68280171134734,33.249803070819155,130702.61285157906,254.02656897139622,109.12256455567764,64.44309776223923,23.736661999714126,134168.0047578648,69.0000847921992,34.883785032500754,36.422776404411486,20.37084223599394,146673.11340772666,237.38742955947262,120.23217502509644,104.11014599118226,60.500337232254275,129902.91392218541,105.26012760038272,75.09400683856482,52.93770443227956,34.14786455602127,138490.19319258703,204.6153553592122,61.995855510425116,49.512373813799215,26.324507637213873,138691.32528437654,263.2133994597111,96.68313678595509,72.08321778363029,30.576477847075918,140182.2036215879,131.69832484680035,57.251101551702384,43.812885687545766,23.19258465967575,129587.64072153527,279.268664075503,270.4987932619658,131.8100943864083,71.86746956941855,146492.0792820736,420.1701797233093,107.88333771166765,151.49026593324743,80.00895951456774,149303.48952060592,234.57546066539405,99.24791652302967,75.97923346196663,26.098822918684846,149697.86788200686,612.9966257638597,208.04755686460925,142.2954198911266,54.06754352090382,150264.49285248417,436.86627064565846,138.4274810856037,115.78220760843116,41.566729084489936
9,134045.6501294502,184.26909980272768,157.97044344883477,66.18037303078046,26.328700948083473,132028.70111064857,171.6450151244081,145.9993313367105,105.1791067545653,52.31522237226906,131314.44775690648,447.4813256095528,309.6085561514,136.27822068366297,69.8936550493982,134244.72201130833,130.52455318577915,91.85575030901373,62.77546360321826,39.346000352581896,150901.58473655535,662.5930322565227,398.69963770580944,259.6477868926338,162.67231037546472,129593.83788347637,429.75186078367216,256.4394748680727,162.71702118027082,86.46388259778153,138612.295630696,496.9541272687839,269.5344658746622,161.38682367875745,82.05106040788372,139153.15893132522,427.64963010543966,276.9643102787311,156.8011858965493,82.71506704425363,140553.29398226345,229.74785073545067,169.42608178305298,105.72180327224629,50.70211092455993,127199.56272956118,417.02468233524564,251.82892453352042,209.0852992795392,109.12144641188337,146834.32387243753,444.3676422077967,253.4522158577504,271.88164541191037,133.07750438612973,149501.88538557047,415.48004328190814,292.55829056706546,132.1288739738654,70.26251499281926,151096.81751381292,522.5031817270362,396.6045935521326,204.76955330671734,117.65001629416034,151266.4958568266,598.4391135157439,384.4213287210519,176.04901431252577,91.56596610920377
