,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,146055.71346311131,489.18976052209524,402.460489868925,88.64571399412513,55.18601313319322,127719.00523442506,165.73404353180925,174.86115705580355,126.59044940021298,72.49496723800728,145096.44310110118,181.6944263794217,155.0280602473539,91.52960223059335,39.94072677987434,128047.66126429143,282.1038648932628,263.6541111531909,156.38188470638238,92.64778583691859,150922.48475384698,276.2424046140337,177.20370927154912,124.84918824443697,78.71720818537794,139174.60078049998,285.34370591334596,188.72465281663682,62.665733923995695,42.603649697264146,137729.66447745363,164.31942019574677,101.25414891806047,83.05080385425757,27.06003252712853,127393.87071929261,368.9821367794249,163.80836509562246,90.09276179663621,46.96038257733286,116552.1908025629,343.4371877995635,135.26909418702812,95.39780207230751,46.84763759362169,135568.8226112991,507.7794463806198,224.8909900761218,165.54930257136695,85.61901016668645,135448.4867698485,317.7854126259523,123.51987775666262,131.4485802925758,68.58652484921294,135682.49991761168,220.0558274167031,144.03148817464773,104.02557706742184,36.97972777681003,136220.52135723885,323.1183793806399,164.91868123262438,142.01874361250842,79.15285190809335,137269.05505223834,299.36034336622504,175.1738359132865,102.01048206858346,48.06114021865821
1,146510.89358990843,652.8415911711159,353.59739547987306,110.95477500186942,40.91593540803706,128003.17136392789,187.01453621585065,150.04373348089533,142.75107235706628,81.367086722877,145835.34937818447,172.35400204941828,164.7792463506339,99.04134624715098,41.65423997793557,128345.2168786789,149.40933327648128,157.6196610776413,172.14927753542912,76.12528340003125,151317.5317890572,113.60006358655458,166.51522464574572,121.1267470467641,58.04940130649763,139373.19159464774,73.3726680604591,105.57349676158617,59.32092163044341,20.88747655299839,138346.3309820183,182.30712869004594,116.41388558705444,64.30483730191281,32.15713347578099,128001.7336696404,202.7134782519564,188.5099899981812,78.30053760092451,34.067178389108335,117175.41405163314,120.14901550223402,100.16247004220821,75.86084040835627,34.17199886418135,136531.88540549966,250.9808303062542,150.80397463598416,185.97868408422494,54.687549542507334,135229.6236530057,249.440425156885,267.09655625336586,149.68325788834113,61.25960735362868,136187.7118083582,205.78355807085234,244.20487334684282,110.34294650479117,49.01264725428309,137000.87793235577,259.73749253315333,252.3148676079441,135.00721815200075,61.68591136060969,138342.61711682336,265.3547383202981,232.57253353801065,125.91549576070828,52.588789825052544
2,148104.73348397072,328.4884626296978,335.55130676768914,91.99852316938095,51.29134189841448,128202.30617323503,156.37473261633403,147.45314980765082,133.12766061476188,90.1126457404643,146109.82058091206,97.6581345870589,86.78732883332513,63.54663704150116,42.8693177197617,128342.75128070162,120.01716175529569,112.45802135137359,163.4660400837669,73.57148064128793,151277.04229064193,173.92531534651238,129.88245908894066,139.127271364958,63.105731833268486,139250.27073914334,132.51307020073685,135.08169172600446,53.02014402351577,21.931221284371684,137751.00949151735,190.9598046020317,154.9587407479256,68.33192554366325,31.54292951004748,127705.23855791338,165.08553253561524,163.80440208440712,66.689698247531,29.73822119589406,116968.55417005818,173.3203935574954,174.9650873978859,81.33451996187554,28.144674001817943,136423.06942276712,215.63615638518576,278.54509484355185,153.94670765864663,67.456719748819,134931.99380229381,203.3309650790598,252.21923976992252,149.21624755489842,85.82580916945317,135508.94853186107,220.54412577653966,189.48867646404696,111.84385930043386,37.53430768426825,136489.18629246939,200.38358444344826,276.83188141102517,142.62663993039297,71.1814783921241,138077.72179364634,174.10860707823144,202.80514298694055,105.70477810572338,40.929416582494724
3,144805.30016224962,643.193876051576,314.279242084453,139.70429705006998,47.30259679936156,127900.86460480887,185.42651801837192,183.93854692489413,150.01957441669185,64.4305330792943,146183.73106497005,138.44325545213837,149.09645617399028,110.43045399330398,31.53779100283161,127795.11085559712,175.7536884362652,115.49737127995034,154.03273887373646,84.8482683213738,150629.73953856828,90.46519269390913,183.68348244896583,124.49337191198924,53.12321657908172,138935.06996006396,52.84972851922902,113.4804842774899,55.64829571661112,20.065442621494316,137685.5043933071,142.95070076245787,107.28259774708603,57.910272316058894,23.253135718832663,127418.85584411777,116.08532113004046,147.04236162320285,72.97042620437577,28.08772715227367,116943.51590263552,113.87911893808055,143.44660981709623,83.44127463254502,26.716151542560777,135395.32931971553,128.8345690117795,222.60622852201774,154.8132999838251,60.809572184831886,134680.6440667617,103.88734309381297,182.0373529511607,100.17783935273562,69.33296725531709,135476.75202072464,112.45745885228274,177.27469201112748,89.64539725381462,31.28206641919908,136467.1954514113,90.27526048514403,166.03962020841442,107.03941076395515,67.5068711329904,137867.32832397966,123.11090136798097,152.3430978245557,86.67313028455641,31.65227749314301
4,151442.6778704357,751.9250293572915,400.62371028339663,162.3637180028153,58.632495365053025,127820.85936169933,234.11069266611727,154.599191347031,143.60566523796993,86.29948432601438,145625.12026521683,157.87444508238352,124.96261281079246,115.78646107499304,37.613852297670164,127550.77467002608,227.98137319689525,136.73130996255713,158.70469417747168,76.78543143979819,150510.87857733053,112.2633426933945,137.30649936110697,148.1579901971997,53.723673784047406,138552.63068592342,210.56812308611876,104.93725792700565,74.29070141989327,36.1621129401866,138153.1703591233,207.63569817603639,118.7213050693303,72.9425221062998,31.480500493642374,127553.49543799862,287.44669633541605,159.55150165957923,103.99531484710499,40.27606486982847,117422.57512386389,256.8098476255269,107.63643721080405,116.78436991004524,33.06158277782537,136522.5527814296,303.2383962617596,119.76880937900897,212.7193415714285,60.27106626209469,135320.09289483982,254.85513602205123,130.94207519572265,168.30525880693182,61.681248044280714,135321.27471834922,196.89039930108504,129.78541153528528,116.73160136029252,35.73800486762638,136150.00332733494,247.76378009947695,184.26553899559264,174.64192493404755,58.73738544881475,138259.0013549446,196.9551820824883,117.56356743072554,115.10599388372742,33.931205495121155
5,140939.8736786012,1979.61814578172,1091.2297968124499,508.23911859503977,239.6402070590399,127770.67366652141,200.35553982833255,71.63307829362685,182.57013267845662,89.01740120977936,145821.58208938123,288.134123382467,87.87826883513416,102.97899041211413,63.45469837129698,127080.00796418576,166.1219173020167,63.430665787389714,177.97963360208468,87.46512278230024,150265.6879158011,187.24008677424018,132.56351533563293,114.50551258155166,51.972656538520646,138593.40017761715,201.3007716560077,95.73802104612474,70.20427322933898,40.79526041601883,138799.89704563256,136.59445558519994,96.27342490465527,82.36814265060119,43.69524226593489,128106.84666710792,245.76457587095467,104.08138587825619,90.91247534546073,55.734819665313175,118521.95585938318,227.3366771851418,161.8744594584073,105.95158419760803,59.42831150310556,135443.6318704029,392.1019383893119,303.5099867004619,146.71082913452184,98.59883611607941,136007.79334400635,204.98646496209437,122.4498846165766,150.67983820858768,63.049277543619986,136461.3919247709,319.03917662508434,115.39806715544994,130.12302870188813,65.17191815539734,136863.31256193545,276.69684203815507,141.22614104702183,141.1580085686793,81.94569817837083,138967.9100887314,578.6770649670414,153.19617004272828,125.35989151146568,49.16811639182905
6,133466.51977703883,595.2350144415476,431.3000760259415,167.46952429820095,99.60615843212832,128828.93956478633,247.83442757755927,232.46303592299662,151.208733161112,80.65438527468295,145756.57955636698,212.3951546501266,138.34253758007185,84.01444358288937,50.56827563692071,127520.34776485669,219.65248042205474,145.83383232793022,154.01917962600282,63.5452302298247,150824.11419976436,216.52104751456397,118.24648033033952,126.15093774466169,60.79787716743156,139354.50067385798,123.54566002157736,83.27448165504211,62.82710081103096,29.75005907870545,138431.93944954278,229.99548884072794,232.82371426882042,87.46788140943215,43.47113799231473,128037.04039732476,152.05254325393884,192.20938663093114,81.46051174580693,32.092368093650585,118352.2035560272,170.1788121882135,178.2732077994233,90.44072862656623,41.76327410679101,131684.53334745136,257.4724058331788,261.44468870706993,194.9287444605411,78.8545933711571,135447.66338193804,291.00472941613873,263.0874579890567,185.67188255917551,76.88819619756013,135483.5606656138,221.76953432165422,191.20699400347104,126.45719003725556,39.24747998575674,137174.05903972284,298.1799376548018,278.7562209585178,184.36554122320055,79.18118989780065,136935.34283985154,256.8974367696943,244.25363703889457,148.74662745363082,52.65930254739853
7,138116.1924842305,819.6493355136616,513.3527002730712,120.53410866787414,38.1497869897603,130227.73189841196,449.7442789813947,272.2035548610536,180.5599579392857,86.10071173831092,147511.46902651098,406.14059150455614,203.15223697798416,105.23822710636665,51.655082145263876,129358.7150521107,448.0963024711357,308.13523359731755,174.66641507093794,93.00550770316536,152974.16768634968,487.9083124023072,257.2801535268626,211.94220097258508,76.17382186947626,141535.00538793553,300.03311432930303,183.5562672765698,109.39085746957316,44.22350282859876,139182.00195677936,413.8949425464491,371.184410070598,171.70931413891898,60.31814500613817,129363.1083205348,231.1358933614187,296.39720515152806,131.81943249546444,47.20742069431273,119554.82318300057,233.82556726487456,245.38336500268903,115.47367865395417,46.6671894546042,134155.01419882348,263.25474249273134,247.42055544970725,147.9738077528869,54.17765267148334,137424.23801845722,388.02471647099134,330.6787541108712,171.7774119179207,60.57743978400525,137779.1744612672,442.57950241361027,299.6156547646505,145.0125258941145,58.351007262599964,140329.46048289002,471.2717819498429,398.4830253403854,196.8141267834237,67.35415431909303,137959.91045137803,407.5425951638704,228.5795348720437,119.72114262268454,52.42612576628753
8,153019.7370749681,4674.045293468899,2290.596740789661,1122.284708222861,588.6144476291233,134331.4421553473,891.3140259754899,352.8518992282799,188.32807960636217,106.91859204231041,149934.8476483487,788.8429218593488,473.54273573324963,171.0964115127791,88.67449738287452,133588.63062726238,952.6694448788658,516.0887946522205,223.8902775255079,125.21161013807972,156775.42522517405,624.5315348279111,419.6565013519726,198.07266679736378,79.30137908253933,145634.36190167267,626.8471009556629,325.1015023234513,136.91869329068837,60.18565924811772,143278.9809142261,520.5583204719235,339.8741629880319,137.75484153421655,56.53791632462547,131780.9540402705,556.8836280397387,309.75426653764185,140.5521620041497,58.453969934069626,122359.25485971203,831.4091910209926,417.1838417980995,191.7065699125268,87.69056900371608,134269.5468096663,1026.9761082775992,715.1776422207549,301.09382622858885,150.08427467324483,141393.13467483493,987.8541214994093,596.3676726145094,258.3241379776381,133.77756283044926,140921.7358675258,703.1615800882372,497.6466961910327,182.1565155642576,91.9474776107415,141091.55242181674,681.7436157868827,377.35675018900116,175.67985612659288,89.82450158273615,141513.27171513857,863.6176018806498,568.5312664788875,216.6249744808464,109.75028319670021
9,166692.71356017282,1845.6305952778819,718.5250797435092,273.5054105289103,183.96796385297955,130258.88103582048,752.9835077317556,409.47499634659755,185.30876271835118,114.6877619802215,148866.11169129668,824.4533951865932,326.70718849432126,167.995405120099,107.24465952890316,131573.24818442843,935.9429872367605,471.7351922506267,245.33966733140335,136.87900038648053,154526.68608060334,918.4575009410993,700.1314621932465,289.90973992217704,134.11057526195586,141956.70575690558,1113.3920215140197,482.1636973521732,260.9108699993837,140.7470079542753,140998.37462528728,988.2658696697899,335.290486130291,238.58591987430952,126.32129265516424,129996.2157623633,860.8540802660959,313.78610868085275,203.9926511465394,110.588276416982,121385.4416208599,1172.4825105886343,463.28961928316465,285.71472295833837,155.81095531145368,139528.80267180203,1053.9253140529972,347.24732247126684,186.50726808515907,101.12844223809586,139041.12031060577,1595.8566710679468,615.3994016680866,345.53974739753465,211.37499695249778,139882.51519452073,954.1834963507948,357.9706804352684,193.3959136281108,117.93846776834933,140466.21854055865,1365.1665457124125,500.22004781333294,261.72888986519206,180.0268926298008,141440.12023966786,897.5627264701911,299.52904883745583,171.5357890786289,106.73136301914452
