,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,141066.64838049366,151.69285379956372,319.00761253634766,109.4407429787916,48.07478443462732,148852.6503051169,259.19314249508824,376.905330140872,68.0340171139761,29.238831086466845,138743.6809046012,174.00881800520952,188.26065684657473,117.98568971657272,20.603673220368414,142349.46095067542,184.81576274101042,302.7129991016194,69.77943939322991,23.728821378293667,139578.0977321021,154.1724756221371,123.6648460374601,43.879694170118086,16.464571525218325,143467.81828516594,136.86343822097172,82.45057358648941,55.06262670286833,22.290709347536975,142593.97721215786,167.1500902338717,109.41356094661033,51.26683679152828,20.18591293151216,139220.98596365232,283.76926383384574,441.57592202117536,107.90783350168404,42.94560269885424,139837.5292276318,610.7757954083751,423.16652628665787,178.42377119167736,97.57854959332641,153654.0447801981,304.0888018493796,487.24937955223294,107.07386296142283,34.39771514654191,147087.97428407584,333.97301868221325,416.5673451524013,122.27688645408496,27.633507423229663,143450.2065346419,281.46026220786126,412.1312630907279,212.78857097798678,36.76364151287923,152306.39668159155,300.1909256887133,412.51193160376414,134.39267162633507,71.02573422787418,143308.37284897128,270.7383324848159,298.30688568368464,155.54161209502618,33.20824486532416
1,141674.12653062213,331.42587500217724,799.2646430292273,142.3017269441432,30.567942973254404,149317.2311159222,330.39101921815325,581.615233686503,103.8926283019413,21.158084862168106,140652.39204290716,551.5582380031846,703.917515659201,133.05226904035814,39.59073612064346,143073.5615253946,350.0541586556847,644.7990845057676,161.1142466376256,35.435080039278304,138008.1302232987,487.2267249214288,283.99328811850074,55.18366911243432,22.454634377874207,143069.0830194412,222.04573774891415,398.98560000344685,47.74273586547234,17.227921180556685,142685.61838640325,154.47205615194133,267.1760499305814,51.3392187306899,16.613140435765718,138919.52554278742,428.8546732257695,787.9457953494607,130.49898728835447,29.142322845358702,138606.392216423,541.2028567085313,781.4633652316401,243.1894429604001,94.45969177938113,153319.69912970805,454.00172982386243,757.8475498433829,156.7460680964588,29.216134531111372,150435.32463799714,952.5200825395461,714.3853819291094,177.36432010768112,79.0146281945571,143499.7071343261,548.6279852271323,845.6361438239575,186.52884666399459,35.12339320191193,156400.56917341953,1132.1066539981825,714.1992848472737,205.88887479024973,96.18224360135828,141252.62573111296,360.37250604443835,742.1638829626417,150.96723809172602,36.33652396906839
2,142319.23411931616,400.33131443904074,600.6735176889911,145.5253839102678,44.827676745401604,148524.92551117734,279.20607171637903,673.8196243869778,136.92460256286563,46.72637374245308,141273.90145962508,312.3354649463002,462.4992787287648,126.67837556607967,25.525643643520464,142444.79304970967,304.11685478122735,576.398878400813,135.42886963906523,39.128896534876084,137847.44041407207,175.91704557143592,278.9891730861243,47.27590259362893,16.97303673800366,143291.7042380338,229.88140358835363,303.70566834067995,53.53635366161394,19.041180965419706,142738.3931288504,133.03035755644905,298.9551687699783,56.527723112201315,22.21090800853989,137874.8629052046,536.6926121223943,1057.2818069711677,122.01499229634942,24.636348109825327,134312.60776014137,577.1511986608004,904.8186664931968,145.6594797357669,36.2583559592066,152578.59773035822,538.3794629576964,1107.201863358632,134.85466467249526,28.24498137223047,149616.32847188474,931.3781790814666,863.2976733989594,244.15264071974923,104.08607531212334,143479.76976245258,538.9665892388543,786.7687937880978,161.35226225583787,44.73899894007708,158679.6228981389,444.43458958969813,818.6582399133448,140.47063936450974,39.018780491985716,137833.41094535674,432.60682040315965,648.8800045210679,177.21046243974854,58.669903388054095
3,143707.43756110957,477.9349956336438,598.5310377855865,189.1441047262928,77.93473295185498,148772.22786645996,230.91006201706284,661.7991644523175,109.07596899078972,28.743308343564333,140744.44586146047,350.476135505303,453.47082648668527,75.71062900115837,20.173819614149522,142169.8176622217,261.7022564132723,575.8718916184791,76.7151316132894,17.30068574589495,139172.14054499584,230.78070577120465,198.97060350124787,77.07648439180268,38.31070742723939,143809.31654888383,196.1040278591144,199.12659311084695,50.53656126086426,20.684480703911493,142536.15610517346,136.40312395953768,190.2565498285513,47.49849347863031,22.955404948066043,137584.1773007391,252.99885147637707,677.8870701216656,115.11032741677653,43.48037298794827,132270.34315700308,498.26986999179894,759.9881987448772,167.61217885569542,75.7569544651379,152833.26406036364,413.64182092776423,955.4653305759067,153.43029642682643,54.43701417117096,145251.7522502134,349.3652059146549,821.5836481246864,121.1867802056937,24.759276334293684,142106.18049967484,1185.4211123349864,990.8955024912921,237.72459723494643,124.59031509531097,160465.62856277468,461.5250306513881,867.1317873726987,138.40015890059524,30.665913495479757,136576.02451901,431.63856282659907,633.4961087687244,132.05588910857603,27.844964996316595
4,145670.68974512836,255.0746390264882,744.9054766449381,127.02004756453312,26.461255727680133,149601.47693120516,142.8596654016675,542.270253845475,99.91957516135268,28.430209474155806,140205.8585588109,375.3906221573668,485.75987825969617,116.58708668721349,46.23307885770607,142018.94196618634,158.21996409819113,504.15545099928534,98.98944316941049,25.607618112243014,140342.206664604,185.91855068570882,130.70473530130303,68.04641280445964,30.639435493994732,144022.52575574548,120.92319349365745,270.82311755515116,63.11804081327747,23.519087331588278,142528.36875198162,63.03330942898755,203.7487443056628,60.154688986832134,20.84138521153874,137342.34516462623,299.1603955818821,595.8919795177167,135.4397503800151,42.032835777242006,126649.89360566404,979.7859197065543,1569.950479703065,269.5228236164031,76.0646935204474,152456.98957189408,207.35229848897725,773.4233843194266,157.54039998919492,49.39246604399356,145455.10750448206,264.18631078573065,648.7279284765609,117.16026542856096,25.071634720124283,137550.4192971197,299.79231530028125,753.1622803693074,180.12252052998093,53.803834067539135,157157.85200985783,326.8509666543969,637.462934606439,113.50968640209754,20.385408233894534,138925.9689980922,261.26374747380913,670.7147988842331,135.26402598389893,25.21140688725212
5,145464.78111963772,191.96006467278258,618.7973656200757,70.8262029981206,30.517365751272038,150247.2528374909,192.73640460232264,442.5127674363943,62.508277868915165,28.10759769946803,137811.0075641199,227.1573434441642,445.74050799814677,66.67101881087007,19.045016111325914,141760.3740157391,194.61536560310918,433.4259315687617,60.02622168707957,22.240106022976573,141530.31028511992,199.73600878795924,195.06686065495015,70.229599973413,33.444991572399985,144226.7566670609,115.82567825300904,303.03966155915515,63.979057116847,21.208329492785552,142657.4770601709,94.26462036899991,262.029079314934,62.68171721281763,28.360812369365522,137799.47035996703,415.8984385071177,474.2652751225156,99.54482698540852,26.44627444923138,131660.46857981378,648.2771081984246,384.2951778139585,124.9216365766909,70.32410458366816,152712.23228245263,254.57669515122177,328.74488400376856,104.52003074152888,22.065131173306487,145282.42771155116,245.88873738807075,320.7242102603517,106.7262915484618,22.94763738509728,140092.98335550664,359.0114886667408,422.5313995823374,143.32792947541034,57.53976864275728,156455.87847155065,435.40286253711923,379.65601649542214,138.33886183700864,47.95122482856059,139980.37676227166,371.4640402151997,426.3871611023808,135.8733319946895,80.60858415133985
6,145759.78095615562,373.4890963725979,543.2288703196074,107.02869863490031,44.65095794096051,150132.7396051358,330.9285668229891,429.0647678176998,99.86885339625074,31.19131133002531,137752.40492410114,296.31395890499846,450.410364790655,92.57439784540159,33.223435364265626,141419.05897322635,291.3741418178856,403.14709087940196,97.66981078042262,31.561608792767142,142163.6024831791,170.34002768725873,122.65585424670591,62.5497808545167,14.875610411601818,144529.51576043313,203.24294610155243,325.47961101624367,73.42075688922677,27.874086184242042,143206.23241084022,140.26424592960265,305.8071457767592,64.75328722433028,27.930018535366326,139045.59514772895,402.8567830129175,591.3591570363437,141.49377323113993,57.12543746189612,137958.90071724946,2859.4523808400018,1543.5551707751933,834.1314394168056,420.7902834767577,153779.6719468697,642.281117552227,419.98473613532025,164.99504658367255,62.34318006127692,145544.5687267863,306.4240319719972,385.8094952608743,112.96888610014982,42.62629867495999,142660.30275490467,579.1796712883549,448.1007861792199,123.45952935893615,34.522645391411835,158717.67858680506,700.871763864206,391.35885829280664,157.61936622016287,55.77709841912461,139782.31802702922,329.9924214974044,490.273998894738,119.79293270756355,45.819187838825634
7,145004.20220061307,365.71020936310936,642.6254052605585,109.5060647096224,30.556982143859205,150537.92845862597,227.86337374362265,508.7375583844943,74.68347273602441,27.46315947372535,138774.0844128889,356.47303861761657,525.7828658188685,104.44097319897442,18.95433239973953,141620.42142440658,169.20593465600973,444.86885554212824,72.70857117881914,22.190845267386823,141541.6113079088,151.35979145265264,257.88034547438315,62.81197278146328,35.91630758787986,144289.40568150952,148.80663444008883,210.00564179343624,66.13280906135843,27.892160138828526,143281.17158247624,146.9536016439687,189.46672201900785,71.36925161026284,22.464808636609554,140892.2755381909,356.54516216209623,438.53320603184073,109.83836920456089,38.75603003549232,156230.1393505895,3309.822714589661,1710.4213932486248,782.8872426154571,385.20480117853873,156361.42728304648,536.3201697133059,691.132583531035,119.41219509375567,50.73555667945308,145469.13528040986,346.4950815452115,568.4206794601243,82.87022451910086,25.171847057669513,144075.1413146228,399.48255714891695,741.1724123884853,96.62777800807025,30.34753271767164,161131.1210544127,372.4087365809725,579.8477679372282,94.54016116612908,28.277652318958708,143766.892895312,881.175958950809,577.223705545546,240.57408145676703,121.80204985269224
8,146866.2313274514,247.3771903180404,218.65842259903798,84.50095586387233,37.92151136693717,149866.5889515395,193.68062610445745,216.19238176071772,73.43388997263625,17.719473004634143,138838.75903455546,214.44793493369696,145.96547402117648,77.3954191207694,20.019356799664614,141941.81179780854,172.2053962864381,182.99042356416194,75.96794661361453,22.381052109806188,140287.04943777586,129.4919115881002,90.93738063641524,47.85690406579916,18.568774231260605,144258.1036592296,154.9554087491548,108.2233187891612,58.877643642944136,21.259039992745027,143044.28440497638,137.15984968635897,146.8189014548831,47.117856945928494,22.45455744069957,138308.063191843,111.35886039894206,383.31468102594266,88.73156044746156,20.82893617106507,137360.31274424365,878.6659929732456,505.1801265082971,212.0080381074573,112.96361666488873,153380.56335209968,208.44591214824396,399.9275726694124,118.79675177456008,25.705868472938914,147561.28570253513,531.4488181944953,403.5682833643646,108.91620424503384,75.34955402302168,142932.74585721575,314.026963647174,329.0631199799157,110.7986132698657,38.63624962530802,158674.4472029612,491.7342395611097,310.72042682696446,200.76984846426876,60.65530378532752,143692.49986019585,926.4126006266004,502.66824714588347,296.3357680040829,129.8759754178893
9,147910.4110785046,292.83642663097794,428.35174507633934,77.4862847376478,24.869863763998744,149638.13277084407,269.23886905901117,317.00668545046847,56.86816147741476,19.50452607156483,139405.324990469,246.7490571233577,302.8347049241602,77.11732609814679,36.161358020396975,142099.56457372598,184.7007298339982,268.33083201355754,54.933714830286334,20.226969790579844,139665.80689683912,128.15884300822307,120.79634753613891,49.406896138166786,23.682053845050227,144444.1721441548,149.93957601191482,135.68865567835758,44.45767107322767,24.669262932449932,142837.43940713519,156.35564089821182,152.22733460804923,48.2280493321264,23.881885594660037,141363.32373418333,521.845860607896,555.7382005435122,276.1437871529291,114.31943679530568,176370.01664843457,5961.804051276082,3479.935244094004,1793.9195312497825,924.7106107125468,156560.87911039867,651.5167599343964,619.0369820924811,270.7899318834155,117.65767875674045,148728.81909371892,104.34674033686952,497.6550193831453,84.98905803870068,22.827807135893156,144281.1673171984,287.3413385142808,519.6908916753757,126.49845060822423,49.91373863760227,154692.1418737958,258.19638107318207,464.33266285905717,78.92459177200068,45.15864679449904,142345.72861230554,446.25067997352977,489.96159498605584,145.34988851772266,66.9800141586579
