,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,150099.9443084782,334.69640936661943,178.17724977957653,146.22645644142187,76.70092457602668,135289.68654199503,598.9712254529596,270.0666007310043,186.58150603055108,86.71086287723055,143809.18685321975,151.27792384998833,221.27884932365126,125.79104663151296,55.001154955292996,144574.80752885563,361.9966647521551,167.30324985248458,150.70386914409337,77.56275044726296,132710.26431142708,499.4759439206548,343.0169822642148,208.79388768803653,99.42246722846652,123331.75623145366,284.95932821954085,96.75932295560963,126.67953802077542,62.992604494512214,131732.30375700817,139.6092272101807,131.18358938437663,126.11724722699051,60.388405863801836,149104.15497841415,283.83716540064444,229.98650660788704,118.58368185153434,58.575828872103656,150561.69088628015,104.64569645226315,111.97983728832276,114.79535073330163,53.276492070884125,137290.3342913117,186.95394585323504,177.51133373648082,134.91878125057303,62.82347951959614,136250.86751047295,214.0009913452791,149.483832422433,127.7633107354494,59.89268527382042,154217.50335649785,311.44798301754975,227.5810158075808,128.21832464744452,61.87944458424281,144972.519793336,178.84601870626312,194.90274812478373,142.06124507681514,62.054804134405536,131973.40359776764,207.80011113381255,208.55525014346463,138.1062461031736,55.67082727012851
1,148721.9325215462,175.11221221256508,111.38672878776597,76.62269092455921,36.9537466628458,132849.741019807,189.20242229705897,83.1571978369812,73.1730672890286,45.57287213906706,145489.68379025,250.98445257536713,105.82109577710966,80.00985616200862,39.35696372124901,142334.92127471793,90.49977408179419,72.85602197444015,80.3493621852213,37.69505067085027,128632.44946984785,278.00496899493396,180.39136794812384,72.22971664044813,42.98314789697743,121856.14992224144,86.42124861938642,77.12231907249044,48.9742950842808,22.04084663121661,132986.6499880231,155.4153460689944,86.33790023575112,90.1572934666191,49.11684610570175,150834.93011724303,150.91482987115805,134.6262146306743,88.52731036951756,48.15785779256314,151228.11465006167,162.64394335948032,136.41781901436946,83.03573621752165,39.16771358142198,137219.39504094815,126.02081887764787,136.99505812651606,95.29059096446156,44.63680080108403,135717.42738887583,93.13039949536736,150.67669053534723,90.96304919907168,36.744401961782174,153979.02915059807,517.738650625662,265.4722464297958,149.722292298062,75.26692213210828,144818.2934735096,167.46319315577972,182.0504088864639,102.93771548798071,45.301068428329216,133738.54529280544,202.70067807592466,152.80943895819405,111.27392028733507,37.06902294449058
2,149274.80100702107,120.2513848465356,256.62014231341647,158.23263276300978,70.59320554914959,133590.45232289776,89.79762831584391,197.91934059652033,154.7549750493032,73.05050757531225,146454.2775862682,191.17477925133682,182.08400770284604,127.55680370044603,65.69188975790878,142454.5870727172,124.23069807354369,142.3493325169552,156.53942218099016,81.33400152792893,128360.31688139585,209.67372233037509,109.8018000932894,116.79809810664648,74.42489747997223,122116.28092017406,129.69812969146977,95.72211134136663,112.57227091826208,71.53990060984708,133445.08715698554,152.66776826247516,344.37443881374304,167.92901761285012,88.46206340193307,150933.62306396113,108.19552282359311,290.9795181417321,147.03860027853472,69.87089965654407,151067.73963310636,79.86057915793211,153.58406921842138,138.10244046176769,76.10345948923701,137179.26929864526,115.2552122230405,153.52939085142643,172.08315272880543,91.9565437431308,135817.27665676118,108.95626871717721,134.57926750523256,136.04612563340163,58.93813479861503,149289.57615797487,420.25108377374045,193.57666542073238,159.75780510554898,93.52443479231256,144820.10132283866,66.48515920179383,207.8053922531104,163.3958837353435,77.92961309773311,133823.9582551846,104.76161383983839,226.73944971593744,157.46293244094227,76.21620205735714
3,150202.06563385561,164.79408998939533,431.3963859196167,154.20099537226815,66.73962755330983,133878.5414953107,141.54429583105065,390.7589688157857,146.63013013052907,63.697141411064095,147344.32092643733,188.14531702870224,323.6924966437059,129.54419578964314,58.602462605590134,143630.48112343458,146.416268187976,281.8774343179752,136.33879477150484,70.73642473547856,129769.84877072638,197.14734550783646,223.17544143930323,135.09008654634184,62.00928360684337,123281.14107978543,121.6818245396384,198.9489951245267,109.0519086976839,65.49747100316695,134460.04984208863,78.82886648758262,505.9198877786095,157.97538606186217,75.9529794975303,150684.40328537018,110.39985639709583,245.24297679469746,192.67723688764465,75.07552032748136,151012.09434968763,110.21819987200875,282.0072121514011,160.57536218776886,66.34834577920009,137193.02408483965,106.55741623865063,259.4845865494079,164.24396897291138,78.0861368699122,135859.67839879674,103.41934961206448,270.67661997186804,135.25872177094493,54.92759961200905,146182.4159351659,324.39170192975314,355.810252700028,140.99322407139775,72.47050224759906,144770.98677595056,182.51123082161823,368.52278399874183,154.59529940282388,62.980868671680426,133504.355634443,372.1566436405596,518.0464986774657,175.88434618988967,80.14381906845139
4,150190.826589402,136.55202817939497,166.05298323737475,67.67571850232457,25.3996829978863,134885.9018577883,139.65650852902283,154.34953807564506,59.953690292408055,31.02867458527725,147532.4958201001,131.9112183894498,130.26810720860874,70.12965130978779,21.443924988811727,143484.89263748887,86.33725379930812,130.1705943816793,91.02052604536385,34.76199166464544,131253.53650472197,254.40403347735162,141.37354487027224,54.42166104737651,24.27829531411477,123309.42266955275,107.59693479794296,122.97382443120267,50.021837326032774,24.5414554454964,134181.32782679546,136.36875172343596,145.22742234619741,82.28675107829113,19.30529939563727,149323.20960686044,132.2290356010434,179.26315501717963,86.00793930875965,21.0148043696038,150806.9515142049,135.8151180140926,163.70412119393168,63.66175376990346,22.94292873050017,138218.51049933076,122.69602409090118,177.2383070110639,84.80830558585666,36.1011810673897,136339.49587277998,146.43776730880307,150.18621101465078,61.17672972118276,39.95925211168485,144789.8825737069,179.83306677279984,129.3512236542461,65.11939595652632,37.83291134834495,145500.72071601384,245.13937297760202,187.38830502499857,76.69679666253494,46.981502118575875,131338.23705117044,168.30614938120135,167.98426547462708,60.43111107467641,22.86538369910396
5,149383.77462598262,188.1963442861808,258.6821399725241,75.52801637680733,29.059788227596467,134547.67002146083,209.37061535154666,261.2397411237214,79.03120218110227,36.761155688905774,146818.63395541807,116.67968509640102,192.29337121178096,58.71509674812368,22.292099911015537,143220.9631150223,145.9129071916728,167.82469065065965,70.00650657496924,31.692762905441793,130969.209360919,178.19062840552664,136.270928753845,56.571935906122256,29.257295378358098,122906.57978062394,72.11125315025812,87.12719774639567,64.86452164140142,20.024245094551155,133805.63725506523,82.17369493774908,265.4844731848617,76.01975645337558,24.367417821587654,149671.83642950054,145.05218131862352,279.9409253085458,62.85285730350962,22.458172382856283,151258.70723889596,112.30434711787909,196.1596563588219,66.64678037023684,28.521828171820445,138598.93132122167,105.15943500846478,251.49604215900035,78.17889908718435,35.441903647306816,139016.1220326298,446.5866984457892,272.56889073836453,121.00392014591122,66.71656775575089,144456.02627557085,623.6344713076883,464.9935035015106,187.95687200516056,99.2139942978591,146120.2944606067,115.63735265369564,231.42064674562283,78.9207647398269,28.6478271444992,131829.34670335735,124.24690087353011,213.12756624126018,76.20690645398469,25.42153930108929
6,148383.60136935106,154.4028989659909,124.02410116068629,78.9708959626497,23.320746784896073,133339.04718884395,245.02715882244752,112.6258588222314,102.95914742968343,44.840509754323534,145996.1350105338,159.83416021800787,107.29631486115473,73.96719935494815,23.177771699871464,143072.10130928378,82.71646346575196,69.56779812853192,77.4522794960657,27.4694760245914,130096.29311693032,205.2492273982545,79.20446341630203,63.067153285751516,25.63936139885484,122585.3615773132,184.34338675553238,76.4230692910211,50.756272508315384,26.713288713984205,133677.60603798172,139.25801192128372,163.72013674113566,79.53980711171953,26.565543604735566,149155.61920489813,182.02033683623472,227.4489164363215,74.82192513002738,23.941945196120304,151014.1023559243,221.18794760049704,199.32935580290882,62.4045916393496,29.56651055242241,137737.2199605794,183.25954434771936,132.40056343833777,96.41113001823497,36.25347618419814,140915.1342134179,186.73932783151537,165.53057502918665,75.1182513665227,21.774210851488114,142258.13481723712,452.80779414728875,289.91762515687043,122.65513857794518,75.06464671829505,145464.22844277785,170.9454610571787,127.06085177747309,84.86014743441525,24.975486047285578,130962.7186450001,125.16908596561994,104.8445707067699,82.04469036981715,20.457124758813993
7,149415.81173809565,219.48079250542443,363.19389747818104,86.34513416402754,19.83755480418175,132702.11722129554,248.62044515451055,288.33011995500095,88.15210150992976,33.18611243133078,145539.29075128524,116.791937546949,280.2281887156384,68.6601966707491,22.19183897007446,143276.4599651967,165.76419155336876,229.07563974248222,88.65805905531599,29.489054329415797,131194.65719315098,198.88844906021498,119.18714546966162,90.7789473794862,29.38762789219089,122075.7845726987,94.64415469626591,265.1332300965036,61.22328396392254,20.6525495228671,133286.9043381835,134.7615808053241,458.37557649219974,62.539558193376884,19.713573564391403,148857.07819864727,126.22213592947048,358.51524198882834,66.2353518462474,18.656751941183916,150493.67066924315,108.00817510951393,264.97838429419755,68.34112336565457,20.84233316611266,138427.2648974581,257.5836099901742,218.89196004159797,87.10464003879453,35.72085544056416,139190.1494254726,164.19930734716485,279.02299209679995,69.97670816905797,35.8330202514943,148899.38645368925,541.0414035243197,238.15875140807358,141.15971503284734,63.47665489619343,146324.9054567207,196.96359195526523,264.17279544972035,98.18566880357241,24.5232331725139,131591.92964581808,294.85481168604815,324.1512968120576,91.74860910153075,30.228497828726763
8,150635.7953629601,202.83813371584156,338.92686392324595,87.00933422385071,37.8383350128697,135028.98992504473,126.92295088173532,290.00657338578924,80.32650437161031,30.7553722681456,146823.00576779895,209.91869549586139,254.35973375878078,76.3551248450782,46.44970384140772,143726.79630425468,80.24181876555386,231.5777278331029,64.57554617471706,35.82086203361147,132094.52366046063,161.1064796695958,225.34453273607625,56.33525259076347,23.431723844019235,122640.99993867872,90.15548630833432,218.69748044947315,53.72103181644603,25.79028764471425,133765.4621517892,104.56472005945547,328.21760149632246,77.26084939510113,23.060266032978,149370.16800817475,117.24503046956272,548.3474540483361,108.15504447350811,22.17383716579009,150810.68158960514,121.84280770117667,407.5779705341164,86.64054575823046,32.01612418480296,138599.41801946485,121.8149879411238,178.9358486406937,99.13924634882252,41.23704530309558,138232.3270067562,88.23480531612188,146.67700490045877,86.97030577931704,30.33854629300507,147145.45066663172,333.93706354392657,270.7711693653414,126.58522935167053,44.55656228022043,146504.20557630472,106.9256908253741,208.77683421260693,87.3260158278301,36.494187673390904,148509.8626412621,2601.526666134356,1434.7573144500711,717.0461956877568,398.8179688883844
9,149956.84571910556,153.3627276347123,177.45299678739477,89.96937185226052,33.806707897716905,134413.92766302018,246.81585615152483,196.56190375992475,77.35065352033273,35.31768306609525,146864.88531926557,161.65105169255926,150.69875942512874,68.26389423888423,19.776601685233928,143595.6860756912,108.93719869609416,134.56591750446395,69.55260731531392,26.527626572512528,132039.0695824254,161.9301780589187,140.14432721095434,61.73409395513728,23.378511491025584,122472.9354616724,111.46077076151306,123.73227921049937,52.99997931709656,27.422813302468793,134003.49025343795,167.35940560871217,293.11110715007715,76.40548440193366,28.899480364870545,149497.08836061877,168.08879635657104,329.6098439842497,78.81797860468755,24.782837992398306,150863.51608412346,159.03555864297635,252.8627707156549,92.25120124449603,37.091182570551425,137689.16942951648,181.31281882386463,179.23922001828095,75.08146518226539,48.12949155061872,137640.17086474792,117.39470173685375,127.09860729518974,89.25331001231126,24.455792411062493,143993.8440742861,340.29228514879645,203.8325885322937,122.56180498013168,58.549802557611265,146185.86915264267,228.50331750884573,189.63933305149658,102.03554096822761,26.79864761394435,160133.1124487131,627.2042729154718,363.5740939053701,156.26119591655575,70.33800430824438
