,AF3_Delta,AF3_Theta,AF3_Alpha,AF3_Beta,AF3_Gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,FC5_Delta,FC5_Theta,FC5_Alpha,FC5_Beta,FC5_Gamma,T7_Delta,T7_Theta,T7_Alpha,T7_Beta,T7_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,T8_Delta,T8_Theta,T8_Alpha,T8_Beta,T8_Gamma,FC6_Delta,FC6_Theta,FC6_Alpha,FC6_Beta,FC6_Gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,AF4_Delta,AF4_Theta,AF4_Alpha,AF4_Beta,AF4_Gamma
0,144630.7587066335,148.10313635561428,77.9557931826162,64.60914580776176,20.77880586618393,153159.84995631047,106.13700035255133,99.15596425021465,57.669288616078056,30.06203510690829,142364.69612659886,205.97098180661268,130.09290248925694,67.00737854348813,27.346574716907064,147988.73347018613,90.01051443760399,53.324942865206204,54.62354484138651,21.077669452002457,138928.3798699376,117.14788364668564,79.24435004830202,53.2259924667648,33.0150913768877,145104.27625293742,97.11571862633927,117.71833973647294,62.05410452182568,26.84544232035411,145803.98183716548,136.52464442320888,77.23469396341035,47.9966327735103,18.387324349582045,139766.08663846407,216.77600086926347,121.62542032795935,79.4376706046525,36.57356376503883,137347.6663836709,119.86845617847199,50.62691478596646,51.80320279309259,16.63742217230752,156370.087671247,224.08698788939222,108.98350776004695,80.88250989313993,21.73547028142,143009.544651943,208.1610258458155,97.06491718384349,87.25939909028722,33.85923142825718,145399.83224026216,198.25921234678253,87.08380581425125,66.91818913901372,22.10668099473419,148358.36125216342,252.87234336031372,118.03822354320491,93.61064409319202,49.03982735098067,143065.53718401815,156.2991985663178,72.53642476527298,59.457989232044255,18.791786243608936
1,144421.58778999237,244.82538754241335,116.30375554000935,71.51190054874527,24.850061459332743,153238.63699304184,411.28205572447877,221.10731985704476,90.71357753812592,47.266053233906945,142173.93409988063,213.34330494617495,110.43555415706493,64.22901162450091,24.588077392040397,147471.1131445508,214.79840402744807,117.77095640052889,70.7087481452615,31.42133574088192,137504.273760853,101.39001922091295,89.99495166641175,61.50448625022232,38.59432816488982,144279.63296708543,88.75788242473544,105.31057402613489,43.441989681567435,26.429907262836384,142345.76960032797,199.80474549115735,92.54200037095433,68.8242837865809,34.78561318578972,138728.77012396138,207.90345830896044,115.78733971341457,106.05292512638563,44.63562390100469,136602.15761887142,150.6535482139411,74.87261732078869,54.210519935682875,29.90542530287058,155433.26276138914,257.76756511806366,143.69812113089296,84.92440770400046,36.78241590170501,142247.26747967664,235.8169840002972,130.0246420151576,93.55609865026672,34.59552052900044,144983.0552935604,195.23764033391518,67.88467243064729,67.66480844308863,25.174094666901965,147265.2874897558,381.0755352648451,141.11128567133667,142.8027397592722,60.201601648663974,142366.78319632125,188.67761619384754,68.54858381911163,57.7411380255871,24.3087396640298
2,144754.271422869,195.39427440151036,166.27903463679223,54.695228938552866,23.678215260866093,153472.21721486913,129.3699840850794,119.99181487618426,73.97064945861737,41.3869279837813,142823.82449323052,195.6957195181345,198.0298330564145,61.9044891882247,22.159559449242263,148021.6401058632,149.7104379413782,173.60512853655092,76.08940222650351,27.590879448663433,138214.94403829236,249.38072435613554,175.4263054452555,96.76175450323068,42.02435819837685,144839.4093080903,198.96250794196285,111.36902709203787,53.37912854047042,24.55355223349398,142246.1237602629,57.86441172505824,88.48902873807997,56.59141211214966,29.09889175672091,138980.16684549316,227.7361018705977,224.92503738712344,97.59229780050508,43.67495812057101,136570.39441898675,145.35925375692506,149.23418745016528,66.86977780882212,32.833600751605886,154643.92590115036,427.51490011441,120.25870785408878,224.80861546590256,141.41042576917465,142654.99506083154,252.15859636419873,239.92642663893136,288.31604479248887,171.48532813602236,145515.67380475742,180.47287008589362,202.02907800742616,83.40066281487273,37.39238999191527,146861.8426179534,292.0667293947211,241.81661934536243,448.9675817696137,288.92040757039564,142330.9817582573,114.9597477989833,144.60642579825338,70.95794199331294,37.36467259882901
3,144915.80991551795,130.77698922560757,61.425663404190814,42.437126574175466,22.800328656742135,152977.27402956947,119.72572133678182,92.68346352631454,57.06388426140471,19.486131528336514,143748.6737747486,258.20941502427735,135.79362894831254,73.93634008437458,38.15221337039296,148073.47217349254,134.8317324964014,51.9319304338089,52.75954849895407,20.80588594901852,139208.56111979854,128.8036982294053,77.87405176347835,53.9312289348768,24.341616421955155,145182.86802185894,190.5320746343256,86.14581024320506,69.81029581395126,26.010280308281565,145896.9512444172,659.0743306102742,338.8249123719729,177.73118995640755,95.313372302724,139274.38511546364,226.70847113421385,160.22992358744307,98.14861463511502,52.15578886966789,136863.4767554121,201.5347704593566,115.84060387723585,78.4661479400597,29.367777220522196,158870.37173747638,1028.3740019310596,589.7357098362131,271.49218803208925,130.80415903927386,144153.48587622473,438.00356972736995,231.51779236191882,177.38543486030574,65.1185146437221,146048.04416851216,249.56051163984836,135.52452886124428,81.39502032379228,32.4776278039863,149130.67516114947,685.0491372038524,451.3938296697726,292.74288333250905,96.29211025692908,143374.3426255388,292.28697135040755,154.21178898055578,88.60511517589563,39.411348459963506
4,145327.25256437983,204.352049033507,65.90186787157022,62.08635451923582,19.809695092070157,152876.39064497282,147.2175341566061,78.96355478424263,74.67690615417385,36.05134187599729,143460.13556703096,116.12067706064808,116.51612711255144,60.40583896224968,30.129545860409273,148534.20355052262,182.54579324086836,75.68115655733635,77.33850761624495,29.720665648189378,139306.36190577853,153.16768927773552,109.4731567188307,79.3920792741454,30.928214525984966,145403.29957226824,100.44184908610002,121.6233615647616,61.62669646669898,23.598234340694596,145896.86235246708,62.13013832091486,48.56487045636899,52.59040200212933,25.47066570696028,139736.89826582166,101.71507165662226,118.7349080890148,100.09343841634866,43.951861925559186,137245.48469448142,81.11585957387399,91.77169523200668,58.21636193008966,27.034147943317187,157540.13816463514,204.07029255703472,164.82263991997524,84.72647110814388,31.2537434135627,144056.47304154714,229.39829031316816,176.39454000248915,117.96773490096156,57.20532974772573,146560.69281758208,177.1774984059855,105.74983756811383,59.65460526910806,24.631752258341727,149254.21787168997,339.6102445008595,222.2427823722018,193.14361045286776,92.97722384525812,143714.70792373116,150.0320821936785,94.91110238656228,50.47111843602828,19.483116222267174
5,145906.74085182665,344.4389173504578,96.37865932964135,83.2677913411291,28.16541902014861,153373.76137677193,423.6069075470404,100.21964735726023,115.82357084560924,55.766468765627025,143041.61354595172,203.62502892775547,101.01424798260646,67.98885721568902,23.00579948134298,148374.09345708427,205.36890838811573,126.7855980907855,96.55974045732978,32.18336781271896,138869.01177508666,470.5553976382072,186.70343676003148,139.2199862952369,85.55561310848864,145424.67896814583,173.34191832416545,99.48198709046437,73.21729255718867,35.507991184116,148030.47906183227,108.277345669889,102.09284879684729,75.51781649546156,31.423554948150883,139712.39308166932,230.8136486647947,146.48314108187952,107.68448487283328,39.375007901026805,137476.13724119033,101.57590395566949,81.78156979016633,61.45437228222779,23.29821879990986,157327.83034241115,162.90750684280906,151.74302357264233,85.71757898524886,42.616927441612816,144580.18257543916,316.0619811214146,124.93263391347517,122.88838519370127,43.891253878481635,146332.18506694346,145.35089504127097,112.06525015484132,71.72478526524071,26.411385087862183,149736.22507204636,682.0037284957822,183.13155925081668,184.91960764295425,69.62174149706746,144089.0644603326,191.59680541073584,98.88873012377873,69.14158542807291,26.345340290761644
6,145513.83380776475,272.5561634314317,109.70985559861276,95.85612073161909,37.16684260079919,153124.49955511093,311.94455779640504,116.8565864337626,100.15575749817312,49.379912187749596,142622.87053512258,158.0739214300969,63.79457467193967,66.90797476602694,26.345889169136402,147942.0903346911,205.49725732038593,86.21235333649904,81.77107858998892,42.70994186393309,137913.6620565033,258.54865585624947,111.3980551627559,121.8080107756001,59.21548200122702,145206.25977334316,138.6737266791607,75.35430035874538,63.76725104001618,32.92465469433179,145759.658575093,613.5040044425639,368.3008981024764,173.1328897884834,84.41887776488322,139543.31071637478,87.14017187758913,112.83574282474603,91.4004482189249,49.55368050372017,137417.64620991156,78.66871812963598,80.83893453073591,58.57996059912375,25.332786237371984,156458.53938016092,145.69578311968306,104.2646685023507,86.08039310466283,30.52940853012692,143949.27679520144,233.65422554354632,131.31827518709912,85.03539022632371,36.48482525632758,145804.44243684757,187.9075188498277,110.36826987383918,66.77760557073653,27.745503285635312,148491.24313757455,463.49491297826705,219.06176390827386,135.35130725569786,63.40319100436225,143872.89796146983,159.98279206905295,72.30884337553331,59.74789903508359,26.249458488726233
7,144870.51516728866,244.29230933484294,173.80710320322353,62.633367191743524,30.30335029903227,153376.80559930482,284.57071633871124,216.07836149407848,74.70630570516106,39.391122474956894,142711.9309852591,89.48108393299387,103.17347293982824,57.30603928372778,21.582243704830844,147599.3484197946,121.99573176860692,128.97409108213625,65.48332218634208,28.022094125673277,138296.5871917599,154.64106731496477,120.60729209112829,60.36466005626133,29.526796323308172,145014.42838969562,172.26266329560636,103.79401709115372,63.82211221103167,24.630003279015387,141643.7969924448,198.378446478448,106.83493045535721,61.78871228319039,32.36921297979907,139612.1823083971,215.41101826755911,193.07328188800625,80.87406321200245,39.43382326820827,137688.11685016457,131.67640469382826,108.39700733973748,49.08533469123827,21.38219062115654,156185.06101810772,245.2533089865525,180.7206992497219,83.31239670997718,27.097595765209636,143670.5131007879,262.40840705597594,241.6808901884363,86.55854416708812,31.577617904334762,145345.88301283366,149.65718671950793,157.3145958120298,57.08195952914696,22.757427200197423,148168.90931904872,562.9637045597839,443.966871407139,131.17200921394644,52.64632198962667,143638.46822762545,141.64056772998717,145.96665755573733,46.398645328802246,18.060052192652787
8,144358.84514304664,159.17461726454147,81.02294935098806,76.81034662797116,31.959748210021353,154159.4637212711,204.02989360466708,110.76722734557607,80.26075940548088,47.9844073740246,141710.17506356482,225.8051479459665,106.42104299212133,81.48950970862111,37.77164116073993,147432.0390707935,197.6962139896922,126.79061079338615,96.98070430243443,32.47227400688239,138400.3191817479,299.65019158937685,169.51835546597584,79.77393616126614,34.40250270240708,144776.3103331455,85.45889348446357,125.03507042574682,57.01569381934686,17.853574656614164,141116.65876198307,178.4343948604402,109.95386101386569,62.95519011356862,32.4370249041257,139165.88236037552,176.61991056705915,70.73587272784239,118.61572540982527,39.30004633097495,137394.87037371667,120.27894770797495,79.38945833462758,70.1140047663204,23.278901304687377,154945.50618658753,399.9455455643531,211.94265794930703,124.4873033201643,72.66806893445451,142648.6468385513,336.7706922373456,131.38796298366861,128.55799120069798,100.54074940982909,145131.95027156066,201.84448098775897,89.83797132901246,77.3645430951007,37.05675221236062,147159.38108577704,396.45375281913306,225.04128596721392,243.7773365435954,222.39149703510776,143873.7161384731,166.26240325394153,83.53012131732677,60.08094438126097,27.50313361891423
9,139850.78807032743,1148.2816200032923,524.24993053483,311.678082320352,149.0843089110642,153831.78871760436,244.4482948655529,217.1007339677306,112.38702099430141,131.8305112553883,141911.2884467973,165.4659430228665,113.34885497722917,66.1403652238983,39.03492819963836,146435.72433314685,179.705597395518,139.68802130824415,111.06831210831683,62.27825824805292,137601.97668742886,318.93003428305644,172.26312593886598,107.6185893447369,48.77349159927717,144238.13669649052,145.43454858746244,117.36525788787611,48.234263461338315,35.62390092025506,139950.11141833468,217.13574234245527,101.4531909528596,63.30517358571615,44.99616759832807,138535.9644362222,173.62816793916758,90.91632827600118,106.73178093268531,52.34505086245671,136920.76345045745,125.83510078203574,76.78239943455142,60.431597990791005,29.138393152571197,154692.38818862705,291.3370485671866,155.19751285017585,87.21302366305984,47.84100435852152,141922.80099207658,175.77657716883442,138.04085857164472,109.53349848868311,75.18069016242491,144543.8765108338,92.1311862118439,112.08180619438139,57.775433290684354,33.445995964744014,146780.01502239602,257.7086460611573,276.94998951539475,183.64058693526428,139.37885185996745,143182.64142221113,153.6255278381246,96.25061989340695,59.82318383978046,28.424654387054144
